category,product_name,price,per_unit_price
bakery,President's ChoiceOriginal Pizza Crusts440 g,$3.49ea,$0.76/ 100g
bakery,"Flax Bread, Sliced450 g",$3.99ea,$0.89/ 100g
bakery,"Ready BakeDemi-Baguette, White200 g",$2.99ea,$1.50/ 100g
bakery,Frontier BakeryWhole Wheat Greek Pitas425 g,$1.59ea,$0.37/ 100g
bakery,Old MillCracked Wheat Bread675 g,$2.79ea,$0.41/ 100g
bakery,Chocolate Dip Donut 2 Pack2x170.0 g,$3.49ea,$2.05/ 100g
bakery,PC Blue MenuEverything Bagels 6 Bagels336 g,$4.49ea,$1.23/ 100g
bakery,"Instore Made Cinnamon Buns, Glaze and Icing 4 pack612 g",$4.99ea,$0.82/ 100g
bakery,President's ChoiceMultigrain Pizza Crusts440 g,$3.49ea,$0.76/ 100g
bakery,"President's ChoiceTramezzini Crustless Bread, Whole Wheat250 g",$2.39ea,$0.96/ 100g
bakery,DItalianoHamburger Buns Brizzolio Extra Soft528 g,$3.99ea,$0.76/ 100g
bakery,DimpflmeierRye Bread With Sunflower Seeds454 g,$4.49ea,$0.99/ 100g
bakery,"Caramel Apple Pie, 8 Inch680 g",$5.99ea,$0.88/ 100g
bakery,"Farmer's MarketLoaf Cake, Cinnamon Swirl390 g",$5.99ea,$1.54/ 100g
bakery,VachonJos Louis The Original Cakes324 g,$4.09ea,$1.26/ 100g
bakery,President's ChoiceEverything Naan Dippers Club Size410 g,$5.79ea,$1.41/ 100g
bakery,"Sesame Egg Bread, Sliced450 g",$3.89ea,$0.86/ 100g
bakery,"Farmer's MarketTea Biscuits, Raisin315 g",$6.29ea,$2.00/ 100g
bakery,"6"" Chocolate Brownie Cheesecake600 g",$18.99ea,$3.17/ 100g
bakery,Pumpernickel Sesame Bagels600 g,$4.29ea,$0.72/ 100g
bakery,RudolphsBavarian Multi-grain Bread500 g,$4.29ea,$0.86/ 100g
bakery,CharlottesReal Chocolate Brownie Bites290 g,$4.99ea,$1.72/ 100g
bakery,President's ChoiceAppetizer Flatbreads220 g,$2.79ea,$1.27/ 100g
bakery,Farmer's MarketCake Cookies And Crème1.2 kg,$22.99ea,$1.92/ 100g
bakery,Texas Hot Dogs Sesame Buns528 g,$3.00ea,$0.57/ 100g
bakery,No NameWhite Dinner Roll420 g,$3.49ea,$0.83/ 100g
bakery,President's ChoiceMini Naan Traditional 4 Flatbreads180 g,$3.49ea,$1.94/ 100g
bakery,Farmer's MarketApple Crumble Pie1 kg,$9.99ea,$1.00/ 100g
bakery,Farmer's MarketApple Pie 10 Inch1 kg,$9.99ea,$1.00/ 100g
bakery,Farmer's MarketMuffins Variety Pack590 g,$6.99ea,$1.18/ 100g
bakery,"Casa Mendosa6 Medium Tortillas, 50-50 Corn Wheat Mix204 g",$4.29ea,$2.10/ 100g
bakery,Corn Popped Grains120 g,$4.99ea,$4.16/ 100g
