category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
drinks,Folgers, Lively Colombian K-Cup Coffee Pods 30 Count,Folgers Lively Colombian K-Cup Coffee Pods 30 Count30 ea,$20.99ea,,$0.70/ 1ea,False,128.0,
drinks,Carnation,Thick Cream,CarnationThick Cream170 ml,$3.29ea,,$1.94/ 100ml,False,129.0,
drinks,Tim Hortons,Instant Dark Coffee,Tim HortonsInstant Dark Coffee100 g,$8.49ea,,$8.49/ 100g,False,130.0,
drinks,President's Choice,Honeycrisp Sweet Apple Cider,President's ChoiceHoneycrisp Sweet Apple Cider3000 ml,$5.99ea,,$0.20/ 100ml,False,131.0,
drinks,Tim Hortons,"Single Serve Coffee Pods, Decaf","Tim HortonsSingle Serve Coffee Pods, Decaf126 g",$12.49ea,,$9.91/ 100g,False,132.0,
drinks,President's Choice,Diet Cola,President's ChoiceDiet Cola12x355.0 ml,$4.79pack of 12,,$0.11/ 100ml,False,133.0,
drinks,AHA,Pineapple Passion Fruit Sparkling Water,AHAPineapple Passion Fruit Sparkling Water12x355.0 ml,$5.49c12,,$0.13/ 100ml,False,134.0,
drinks,No Name,Medium Roast Decaf Coffee,No NameMedium Roast Decaf Coffee925 g,$8.99ea,,$0.97/ 100g,False,135.0,
drinks,Mott's,Clamato Rimmer,Mott'sClamato Rimmer200 g,$4.49ea,,$2.25/ 100g,False,136.0,
drinks,Nescafe,"Coffee, GOLD Medium Roast & Ground & Instant  Capsules","NescafeCoffee, GOLD Medium Roast & Ground & Instant  Capsules12 ea",$9.99ea,,$0.83/ 1ea,False,137.0,
drinks,Mott's,"Garden Cocktail, Low Sodium","Mott'sGarden Cocktail, Low Sodium1.89 l",$3.99ea,,$0.21/ 100ml,False,138.0,
drinks,Starbucks,By Nespresso Decaf Espresso Roast Coffee Pods,StarbucksBy Nespresso Decaf Espresso Roast Coffee Pods57 g,$9.99ea,,$17.53/ 100g,False,139.0,
drinks,Pure Leaf,"Brewed Iced Tea, Lemon","Pure LeafBrewed Iced Tea, Lemon1.75 l",$4.59ea,,$0.26/ 100ml,False,140.0,
drinks,McCafe,Decaf Roast Pod    ,McCafeDecaf Roast Pod    12 ea,$12.99ea,,$1.08/ 1ea,False,141.0,
drinks,Coca-Cola,Diet Coke  ,Coca-ColaDiet Coke  8x300.0 ml,$7.29pack of 8,$6.49pack of 8,$0.27/ 100ml,True,142.0,saleEnds 03/15
drinks,Kosa,Coconut Water ,KosaCoconut Water 520 ml,$1.99ea,$1.49ea,$0.29/ 100ml,True,143.0,saleEnds 05/03
drinks,President's Choice,Naturally Flavoured Grape Soda,President's ChoiceNaturally Flavoured Grape Soda2 l,$1.19ea,,$0.06/ 100ml,False,144.0,
drinks,President's Choice,Spritz Up,President's ChoiceSpritz Up12x355.0 ml,$4.79ea,,$0.11/ 100ml,False,145.0,
