category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,Knorr,Sidekicks Side Dishes Rice Country Mushroom,KnorrSidekicks Side Dishes Rice Country Mushroom132 g,$2.49ea,,$1.89/ 100g,False,681.0,
pantry,,Sherry Cooking Wine,Sherry Cooking Wine500 ml,$6.49ea,,$1.30/ 100ml,False,682.0,
pantry,Bens,Butter & Garlic Flavour,BensButter & Garlic Flavour250 g,$3.49ea,,$1.40/ 100g,False,683.0,
pantry,No Name,Capers,No NameCapers100 ml,$2.19ea,,$2.19/ 100ml,False,684.0,
pantry,Clover Leaf,"Solid Light Tuna, In Olive Oil","Clover LeafSolid Light Tuna, In Olive Oil85 g",$1.79ea,,$2.11/ 100g,False,685.0,
pantry,Campbell's,Herbed Chicken with Rice Ready to Serve Soup,Campbell'sHerbed Chicken with Rice Ready to Serve Soup515 ml,$3.49ea,,$0.68/ 100ml,False,686.0,
pantry,Shah,New Treasure Long Grain Patna Rice,ShahNew Treasure Long Grain Patna Rice8 kg,$17.99ea,,$0.22/ 100g,False,687.0,
pantry,President's Choice,Dry Roasted Cashews with Sea Salt,President's ChoiceDry Roasted Cashews with Sea Salt680 g,$16.99ea,,$2.50/ 100g,False,688.0,
pantry,No Name,Chicken Broth,No NameChicken Broth900 ml,$1.49ea,,$0.17/ 100ml,False,689.0,
pantry,No Name,Rich & Chunky Chicken Noodle Soup,No NameRich & Chunky Chicken Noodle Soup540 ml,$2.49ea,,$0.46/ 100ml,False,690.0,
pantry,Allessia,100 % Pure Avocado Oil,Allessia100 % Pure Avocado Oil100 ml,$6.49ea,,$6.49/ 100ml,False,691.0,
pantry,PC Blue Menu,Yellow Split Peas,PC Blue MenuYellow Split Peas900 g,$3.99ea,,$0.44/ 100g,False,692.0,
pantry,Renees,Mighty Caesar Salad Dressing,ReneesMighty Caesar Salad Dressing750 ml,$7.99ea,,$1.07/ 100ml,False,693.0,
pantry,Unico,"Black Beans, No Salt Added","UnicoBlack Beans, No Salt Added540 ml",$1.49ea,,$0.28/ 100ml,False,694.0,
pantry,General Mills,"Cheerios Cereal, Jumbo","General MillsCheerios Cereal, Jumbo1000 g",$10.99ea,,$1.10/ 100g,False,695.0,
pantry,Arm & Hammer,Fridge-N-Freezer Baking Soda,Arm & HammerFridge-N-Freezer Baking Soda500 g,$1.99ea,,$0.40/ 100g,False,696.0,
pantry,Bush's Best,Baked Beans - Maple ,Bush's BestBaked Beans - Maple 398 ml,$2.49ea,,$0.63/ 100ml,False,697.0,
pantry,Classico,Bolognese Spaghetti Pasta Sauce,ClassicoBolognese Spaghetti Pasta Sauce650 ml,$4.49ea,,$0.69/ 100ml,False,698.0,
pantry,Coleman,Double Mustard Superfine Powder,ColemanDouble Mustard Superfine Powder113 g,$6.29ea,,$5.57/ 100g,False,699.0,
pantry,Club House,Onion Powder Organic,Club HouseOnion Powder Organic44 g,$2.79ea,,$6.34/ 100g,False,700.0,
pantry,Kraft,Spread Hazelnut with Cocoa Crunchy ,KraftSpread Hazelnut with Cocoa Crunchy 725 g,$6.29ea,,$0.87/ 100g,False,701.0,
pantry,President's Choice,Penne Rigate Pasta,President's ChoicePenne Rigate Pasta454 g,$2.49ea,,$0.55/ 100g,False,702.0,
pantry,Bicks,Sweet Green Relish,BicksSweet Green Relish375 ml,$2.79ea,,$0.74/ 100ml,False,703.0,
pantry,No Name,Whipped Dressing,No NameWhipped Dressing890 ml,$4.99ea,,$0.56/ 100ml,False,704.0,
