category,product_name,price,per_unit_price
Dairy,PC OrganicsOrganic Carrots2 lb bag,$4.99ea,$0.55/ 100g
Dairy,Green Leaf Lettuce1 ea,$2.99ea,$2.99/ 1ea
Dairy,Lemon1 ea,$1.09ea,$1.09/ 1ea
Dairy,Raspberry Pint 340 g,$7.99ea,$2.35/ 100g
Dairy,Shishito Peppers227 g,$3.99ea,$1.76/ 100g
Dairy,President's ChoiceJalapeno Hot Peppers226 g,$5.99ea,$2.65/ 100g
Dairy,President's ChoiceHabanero Hot Peppers50 g,$5.99ea,$11.98/ 100g
Dairy,President's ChoiceScotch Bonnet Hot Peppers113 g,$5.99ea,$5.30/ 100g
Dairy,President's ChoiceGhost Pepper Hot Peppers50 g,$5.99ea,$11.98/ 100g
Dairy,President's ChoiceMixiany Cherry Tomatoes680 g,$5.99ea,$0.88/ 100g
Dairy,President's ChoicePencil Hot Hot Peppers80 g,$5.99ea,$7.49/ 100g
Dairy,Vero Tomato680 g,$5.99ea,$0.88/ 100g
Dairy,AuroraOven Cooked Figs250 g,$8.99ea,$3.60/ 100g
Dairy,Navel Orange,$1.54(est.)ea,$4.39/ 1kg
Dairy,ParamountNo shell  Pistachios155 g,$8.99ea,$5.80/ 100g
Dairy,Chinese Napa Cabbage,$3.18(est.)ea,$2.84/ 1kg
Dairy,President's ChoiceSweet Kale Salad Kit680 g,$7.99ea,$1.18/ 100g
Dairy,"ParamountWonderful Pistachios, Roasted & Salted225 g",$6.49ea,$2.88/ 100g
Dairy,AuroraRoasted Chestnuts100 g,$2.99ea,$2.99/ 100g
Dairy,Artichokes454 g,$6.99ea,$1.54/ 100g
Dairy,Coconut Rolled Medjool Dates340 g,$8.99ea,$2.64/ 100g
Dairy,Pitted Honey Dates907 g,$6.99ea,$0.77/ 100g
Dairy,Walnuts,$0.38/50 g,$0.77/ 100g
Dairy,Chocolate Caramel Apples1 ea,$7.99ea,$7.99/ 1ea
Dairy,BolthouseGreen Goodness946 ml,$6.99ea,$0.74/ 100ml
Dairy,"ParamountWonderful Pistachios, Sweet Chili200 g",$5.99ea,$3.00/ 100g
Dairy,Genuine Coconut Organic Coconut Chunks113 g,$5.99ea,$5.30/ 100g
Dairy,Granny Smith Apples,$1.10(est.)ea,$5.49/ 1kg
Dairy,Genuine Coconut Organic Coconut Topping170 g,$6.99ea,$4.11/ 100g
Dairy,Sweet Green Peppers,$1.11(est.)ea,$3.95/ 1kg
