category,product_name,price,per_unit_price
dairy_and_eggs,IcimTurkish Cheese550 g,$6.69ea,$1.22/ 100g
dairy_and_eggs,"Organic MeadowOrganic Butter, Salted     454 g",$11.99ea,$2.64/ 100g
dairy_and_eggs,No NameMedium Cheddar Cheese200 g,$4.29ea,$2.15/ 100g
dairy_and_eggs,"IOGONano Drinkable Yogurt, Raspberry6x93.0 ml",$3.49ea,$0.63/ 100ml
dairy_and_eggs,"IOGOFat Free Yogurt, Strawberry, Blueberry, Peach, Vanilla16x100.0 g",$5.99ea,$0.37/ 100g
dairy_and_eggs,"OikosGreek Yogurt, Plain, No Added Sugar, 2% Mf, Value Tub750 g",$6.49ea,$0.87/ 100g
dairy_and_eggs,"Saputo4-Cheese Blend, Shredded1 kg",$19.49ea,$1.95/ 100g
dairy_and_eggs,Oikos2% Strawberry-Raspberry 4X100G4x100.0 g,$4.49ea,$1.12/ 100g
dairy_and_eggs,LiberteGreek Plain 0% MF Yogurt750 g,$5.99ea,$0.80/ 100g
dairy_and_eggs,LiberteGreek Mango 0% MF Yogurt750 g,$5.99ea,$0.80/ 100g
dairy_and_eggs,President's ChoiceSmoke Flavoured Cheddar Cheese400 g,$6.49ea,$1.62/ 100g
dairy_and_eggs,"ActiviaProbiotic Yogurt, Strawberry Rhubarb Flavour650 g",$3.49ea,$0.54/ 100g
dairy_and_eggs,LiberteGreek Yogurt Cream Cappuchino  8%MF650 g,$5.99ea,$0.92/ 100g
dairy_and_eggs,President's ChoicePeach Mango 2% M.F. Greek Yogurt4x100.0 g,$3.99ea,$1.00/ 100g
dairy_and_eggs,YoplaitSource Raspberry/Fieldberry/Strawberry/Peach  0% MF Yogurt16x100.0 g,$6.99ea,$0.44/ 100g
dairy_and_eggs,"OikosFat Free Greek Yogurt, Coconut Flavour, Blended, 0% M.F.4x100.0 g",$4.49ea,$1.12/ 100g
dairy_and_eggs,LiberteGreek Grk Ex Crm Str/Ban 5%650 g,$5.99ea,$0.92/ 100g
dairy_and_eggs,NatrelChocolate 2% M.F. Milk Protein Shake Made With Ultrafiltered Partly Skimmed Milk2 l,$5.99ea,$0.30/ 100ml
dairy_and_eggs,President's Choice0% M.F. Vanilla Skyr Yogurt908 g,$6.99ea,$0.77/ 100g
dairy_and_eggs,Spread 'Em Kitchen Co.The Big Smoke200 g,$9.99ea,$5.00/ 100g
dairy_and_eggs,RivieraSour Cream2x120.0 ml,$3.59ea,$1.50/ 100ml
dairy_and_eggs,PC OrganicsOrganic Milk1 l,$4.59ea,$0.46/ 100ml
dairy_and_eggs,PC Blue MenuOriginal Margarine1.81 kg,$11.99ea,$0.66/ 100g
dairy_and_eggs,Gay LeaGrass Fed Salted Butter250 g,$7.49ea,$3.00/ 100g
dairy_and_eggs,"Organic MeadowWhipping Cream, 35%500 ml",$7.29ea,$1.46/ 100ml
dairy_and_eggs,PC OrganicsOrganic Free-Range Brown Eggs12 eggs,$7.69ea,$0.64/ 1ea
dairy_and_eggs,Gay LeaLactose Free Sour Cream450 ml,$3.99ea,$0.89/ 100ml
dairy_and_eggs,"YosoCultured Coconut Yogurt, Unsweetened440 g",$5.49ea,$1.25/ 100g
dairy_and_eggs,Burnbrae FarmsEggs2go! 6 Hard Boiled Peeled Eggs6 ea,$4.39ea,$0.73/ 1ea
dairy_and_eggs,No NameLight Old Cheddar Cheese 200 g,$4.29ea,$2.15/ 100g
dairy_and_eggs,NeilsonTruTaste Lactose Free 2% Milk4 l,$10.59ea,$0.26/ 100ml
dairy_and_eggs,Organic Meadow10% Half & Half Organic Cream500 ml,$4.29ea,$0.86/ 100ml
dairy_and_eggs,"LactantiaMy Country Butter, Unsalted454 g",$8.29ea,$1.83/ 100g
dairy_and_eggs,NeilsonTrutaste Lactose Free Skim Milk1 l,$4.49ea,$0.45/ 100ml
dairy_and_eggs,"Gay LeaButter, Salted250 g",$5.39ea,$2.16/ 100g
dairy_and_eggs,KraftGrated Parmesan Cheese500 g,$14.99ea,$3.00/ 100g
dairy_and_eggs,President's ChoiceRaspberry Skyr Icelandic Style 4% M.F. Yogurt500 g,$5.99ea,$1.20/ 100g
dairy_and_eggs,No Name75% Vegetable Oil Margarine454 g,$3.49ea,$0.77/ 100g
dairy_and_eggs,PC OrganicsOrganics Stirred Yogurt Plain 10 % M.F. 500 g,$4.99ea,$1.00/ 100g
dairy_and_eggs,"LiberteGoat Milk, 2%1 l",$5.49ea,$0.55/ 100ml
dairy_and_eggs,"Organic MeadowKéfir, Plain1 l",$6.99ea,$0.70/ 100ml
dairy_and_eggs,"Gay LeaSour Cream, Fat Free 1%500 ml",$3.99ea,$0.80/ 100ml
dairy_and_eggs,NestleCoffee Mate French Vanilla Powder425 g,$7.49ea,$1.76/ 100g
dairy_and_eggs,"ArmstrongCheese, Sliced Cheddar with Jalapeño Mexican Fiesta 31 % M.F.220 g",$6.49ea,$2.95/ 100g
dairy_and_eggs,"GoldeggOmega 3 Brown Eggs, Large12 eggs",$6.79ea,$0.57/ 1ea
dairy_and_eggs,No Name68% Vegetable Oil Margarine 3.17 kg,$16.49ea,$0.52/ 100g
dairy_and_eggs,VegenaiseOrganic Dressing and Sandwich Spread473 ml,$8.49ea,$1.79/ 100ml
dairy_and_eggs,YoplaitLactose Free Mango200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,No NameShredded Mild White Cheddar Cheese320 g,$5.99ea,$1.87/ 100g
dairy_and_eggs,"AstroOriginal Balkan Style Yogurt, Strawberry, Raspberry, Black Cherry, Nectarine12x100.0 g",$7.99ea,$0.67/ 100g
dairy_and_eggs,No NameOld Cheddar Cheese200 g,$4.29ea,$2.15/ 100g
dairy_and_eggs,No NameShredded Medium Cheddar320 g,$5.99ea,$1.87/ 100g
dairy_and_eggs,Earth IslandMozzarella Style Dairy-Free Cheese198 g,$5.99ea,$3.03/ 100g
dairy_and_eggs,Follow Your HeartSoy Free Vegenaise473 ml,$9.49ea,$2.01/ 100ml
dairy_and_eggs,PC OrganicsOrganic Free-Range Brown Eggs12 eggs,$7.69ea,$0.64/ 1ea
dairy_and_eggs,"GoldeggOmega 3 Brown Eggs, Large12 eggs",$6.79ea,$0.57/ 1ea
dairy_and_eggs,NeilsonTruTaste 1% Milk1 l,$4.09ea,$0.41/ 100ml
dairy_and_eggs,Black DiamondMedium Cheddar Cheese Sticks252 g,$6.79ea,$2.69/ 100g
dairy_and_eggs,Rowe FarmsGreen Valley Eggs Size Large Free Run Brown12 eggs,$6.69ea,$0.56/ 1ea
dairy_and_eggs,PC Blue MenuOriginal Margarine1.81 kg,$11.99ea,$0.66/ 100g
dairy_and_eggs,President's Choice0% M.F. Vanilla Skyr Yogurt908 g,$6.99ea,$0.77/ 100g
dairy_and_eggs,"LactantiaMy Country Butter, Unsalted454 g",$8.29ea,$1.83/ 100g
dairy_and_eggs,NeilsonTrutaste Lactose Free Skim Milk1 l,$4.49ea,$0.45/ 100ml
dairy_and_eggs,"Gay LeaButter, Salted250 g",$5.39ea,$2.16/ 100g
dairy_and_eggs,RivieraSour Cream2x120.0 ml,$3.59ea,$1.50/ 100ml
dairy_and_eggs,PC OrganicsOrganic Milk1 l,$4.59ea,$0.46/ 100ml
dairy_and_eggs,Spread 'Em Kitchen Co.The Big Smoke200 g,$9.99ea,$5.00/ 100g
