category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
produce,,Petite Carrots,Petite Carrots340 g,$3.49ea,,$1.03/ 100g,False,171.0,
produce,Manns,Snap Peas,MannsSnap Peas227 g,$5.99ea,,$2.64/ 100g,False,172.0,
produce,,Baby Bok Choy,Baby Bok Choy,$4.35(est.)ea,,$6.59/ 1kg,False,173.0,
produce,,Greenbelt Organic Fresh Mix,Greenbelt Organic Fresh Mix0.142 kg,$5.99ea,,$4.22/ 100g,False,174.0,
produce,Paramount,Pistachios No Shells Honey Roasted,ParamountPistachios No Shells Honey Roasted155 g,$8.99ea,,$5.80/ 100g,False,175.0,
produce,,French Bean,French Bean680 g,$8.99ea,,$1.32/ 100g,False,176.0,
produce,,Butternut Squash Crinkle Fries,Butternut Squash Crinkle Fries550 g,$7.00ea,,$1.27/ 100g,False,177.0,
produce,,"Black Figs, Case","Black Figs, Case1 ea",$12.99c01,,$12.99/ 1ea,False,178.0,
produce,President's Choice,Anaheim Hot Peppers,President's ChoiceAnaheim Hot Peppers170 g,$5.99ea,,$3.52/ 100g,False,179.0,
produce,President's Choice,Savory,President's ChoiceSavory28 g,$2.99ea,,,False,180.0,
produce,,Rutabaga,Rutabaga,$5.93(est.)ea,,$3.73/ 1kg,False,181.0,
produce,,Packaged Yellow Peaches,Packaged Yellow Peaches907 g,$2.99ea,,$0.33/ 100g,False,182.0,
produce,,Seedless Watermelon Halves,Seedless Watermelon Halves1 ea,$9.00ea,,$9.00/ 1ea,False,183.0,
produce,,"Mangosteen, pack 3","Mangosteen, pack 31 ea",$5.99ea,,$3.99/ 100g,False,184.0,
produce,,Carrots & Cucumber ,Carrots & Cucumber 255 g,$5.00ea,,$1.96/ 100g,False,185.0,
produce,Marzetti,"Veggie Dip, Light Ranch","MarzettiVeggie Dip, Light Ranch340 g",$5.99ea,,$1.76/ 100g,False,186.0,
produce,President's Choice,Green Thai Hot Peppers,President's ChoiceGreen Thai Hot Peppers75 g,$5.99ea,,$7.99/ 100g,False,187.0,
produce,,Spaghetti Squash,Spaghetti Squash,$7.47(est.)ea,,$5.93/ 1kg,False,188.0,
produce,President's Choice,"Meyer Lemon, 1lb","President's ChoiceMeyer Lemon, 1lb454 g",$5.99ea,,$1.32/ 100g,False,189.0,
produce,,"Steak & Egg Salad, Family Size ","Steak & Egg Salad, Family Size 1.06 kg",$19.00ea,,$1.79/ 100g,False,190.0,
produce,Well,Cold Pressed Juice Be Well  ,WellCold Pressed Juice Be Well  333 ml,$5.99ea,,$1.80/ 100ml,False,191.0,
produce,,Organic Grape Tomatoes,Organic Grape Tomatoes680 g,$9.99ea,,$1.47/ 100g,False,192.0,
produce,Dole,Chop Chop Kit Tropical Thai,DoleChop Chop Kit Tropical Thai258 g,$6.99ea,,$2.61/ 100g,False,193.0,
produce,President's Choice,Loads Of Garlic Caesar Salad Kit,President's ChoiceLoads Of Garlic Caesar Salad Kit319 g,$6.99ea,,$2.19/ 100g,False,194.0,
produce,President's Choice,Chopped Mexican Style Street Corn Salad Kit,President's ChoiceChopped Mexican Style Street Corn Salad Kit285 g,$6.99ea,,$2.45/ 100g,False,195.0,
produce,,"Fresh Apple, Lemon, Ginger, Turmeric Juice","Fresh Apple, Lemon, Ginger, Turmeric Juice473 ml",$7.00ea,,$1.48/ 100ml,False,196.0,
produce,Marzetti,"Veggie Dip, Light Ranch","MarzettiVeggie Dip, Light Ranch340 g",$5.99ea,,$1.76/ 100g,False,197.0,
produce,President's Choice,Green Thai Hot Peppers,President's ChoiceGreen Thai Hot Peppers75 g,$5.99ea,,$7.99/ 100g,False,198.0,
produce,Greenhouse,"Raw, Organic Juice Gatsby","GreenhouseRaw, Organic Juice Gatsby300 ml",$7.99ea,,$2.66/ 100ml,False,199.0,
produce,Gourmet Garden,Paste Lemongrass,Gourmet GardenPaste Lemongrass80 g,$5.99ea,,$7.49/ 100g,False,200.0,
produce,,Baby Corn,Baby Corn284 g,$5.99ea,,$2.11/ 100g,False,201.0,
produce,PC Organics,Baby Arugula,PC OrganicsBaby Arugula142 g,$5.99ea,,$4.22/ 100g,False,202.0,
produce,GoodLeaf,Ontario Baby Spinach,GoodLeafOntario Baby Spinach142 g,$5.99ea,,$4.22/ 100g,False,203.0,
produce,President's Choice,Garden Salad,President's ChoiceGarden Salad0.34 kg,$4.49ea,,$1.32/ 100g,False,204.0,
produce,Fresh Attitude,Spring Mix Salad with Toppings Single Sized,Fresh AttitudeSpring Mix Salad with Toppings Single Sized155 g,$5.99ea,,$3.86/ 100g,False,205.0,
produce,President's Choice,Sweet Baby Lettuce,President's ChoiceSweet Baby Lettuce142 g,$4.99ea,,$3.51/ 100g,False,206.0,
produce,President's Choice,Broccoli Florets,President's ChoiceBroccoli Florets340 g,$4.99ea,,$1.47/ 100g,False,207.0,
produce,Taylor Farms,"Chopped Salad Kit, Dill Pickle","Taylor FarmsChopped Salad Kit, Dill Pickle341 g",$6.99ea,,$2.10/ 100g,False,208.0,
produce,President's Choice,Donut Peach,President's ChoiceDonut Peach,$11.00/1 kg,,$11.00/ 1kg,False,209.0,
produce,Farmer's Market,Mixed Peppers (6 Pack),Farmer's MarketMixed Peppers (6 Pack)6x1.0 ea,$9.99ea,,$1.67/ 1ea,False,210.0,
produce,,Lavender & Elderflower Infused Lemonade,Lavender & Elderflower Infused Lemonade473 ml,$6.00ea,,$1.27/ 100ml,False,211.0,
produce,Paramount,Pistachios No Shells Roasted Light Salt,ParamountPistachios No Shells Roasted Light Salt170 g,$8.99ea,,$5.29/ 100g,False,212.0,
produce,,Leeks,Leeks1 bunch,$5.49ea,,$5.49/ 1ea,False,213.0,
produce,Greenhouse,"Raw, Organic Juice Deep Roots","GreenhouseRaw, Organic Juice Deep Roots300 ml",$7.99ea,,$2.66/ 100ml,False,214.0,
